"MANDT","KURST","FCURR","TCURR","GDATU","UKURS","FFACT","TFACT"
"800","B","EUR","USD","79909389","-1.34522","0","0"
"800","EURX","NOK","EUR","79959381","-8.33790","0","0"
"800","EURX","COP","EUR","79949488","-2994.67500","0","0"
"800","G","USD","EUR","81999898","91.89312","0","0"
"800","B","EUR","USD","79909390","-1.36633","0","0"
"812","M","FIM","FRF","80039898","1.10367","0","0"
"800","ICMP","USD","EUR","79989898","-1.30610","0","0"
"800","EURX","NOK","EUR","79959382","-8.35020","0","0"
"800","EURX","COP","EUR","79949489","-3005.44500","0","0"
"800","B","EUR","USD","79909391","-1.39606","0","0"
"800","ICMS","USD","EUR","79989898","-1.30610","0","0"
"812","M","FIM","GBP","80039898","0.10830","0","0"
"800","EURX","NOK","EUR","79959383","-8.32140","0","0"
"800","B","EUR","USD","79909394","-1.37724","0","0"
"800","EURX","COP","EUR","79949490","-2997.49500","0","0"
"800","M","USD","EUR","79909569","1.03866","0","0"
"800","M","USD","EUR","79939891","0.83333","0","0"
"812","M","FIM","GRD","80039898","57.14258","0","0"
"800","EURX","NOK","EUR","79959384","-8.29380","0","0"
"800","EURX","COP","EUR","79949493","-3003.41500","0","0"
"800","M","USD","EUR","79969898","-0.99650","0","0"
"800","B","EUR","USD","79909395","-1.35432","0","0"
"812","M","FIM","IEP","80039898","0.13062","0","0"
"800","P","USD","EUR","81999898","89.47608","0","0"
"800","EURX","NOK","EUR","79959385","-8.32580","0","0"
"800","B","EUR","USD","79909396","-1.35881","0","0"
"800","EURX","COP","EUR","79949494","-3029.88500","0","0"
"811","B","USD","EUR","81999898","91.92343","100","1"
"812","M","FIM","ITL","80039898","325.49234","0","0"
"800","B","EUR","USD","79909397","-1.35316","0","0"
"800","EURX","NOK","EUR","79959386","-8.29630","0","0"
"811","EURB","USD","EUR","79998979","-0.84750","1","1"
"800","EURX","COP","EUR","79949495","-3031.99500","0","0"
"812","M","FIM","JPY","80039898","23.69619","0","0"
"811","EURB","USD","EUR","80009782","-0.98700","0","0"
"800","B","EUR","USD","79909470","-1.40512","0","0"
"800","EURX","NOK","EUR","79959387","-8.29630","0","0"
"811","EURB","USD","EUR","80009898","-1.15020","0","0"
"800","EURX","COP","EUR","79949496","-3028.04500","0","0"
"800","B","EUR","USD","79909471","-1.41771","0","0"
"812","M","FIM","LUF","80039898","7.66893","0","0"
"811","EURG","USD","EUR","79998979","-0.84700","1","1"
"800","EURX","NOK","EUR","79959388","-8.29630","0","0"
"800","B","EUR","USD","79909472","-1.40722","0","0"
"800","EURX","COP","EUR","79949497","-3018.82500","0","0"
"812","M","FIM","NLG","80039898","0.37064","0","0"
"800","EURX","NOK","EUR","79959389","-8.26530","0","0"
"800","B","EUR","USD","79909473","-1.37221","0","0"
"800","EURX","COP","EUR","79949570","-3031.69500","0","0"
"812","M","FIM","NOK","80039898","1.36734","0","0"
"800","B","EUR","USD","79909474","-1.39634","0","0"
"800","EURX","NOK","EUR","79959390","-8.16860","0","0"
"812","M","FIM","PTE","80039898","33.71900","0","0"
"800","EURX","COP","EUR","79949571","-3010.60500","0","0"
"800","B","EUR","USD","79909477","-1.35586","0","0"
"800","EURX","NOK","EUR","79959391","-8.19810","0","0"
"812","M","FIM","SEK","80039898","1.42219","0","0"
"800","B","EUR","USD","79909479","-1.31949","0","0"
"800","EURX","COP","EUR","79949572","-3035.73500","0","0"
"800","EURX","NOK","EUR","79959392","-8.18070","0","0"
"800","B","EUR","USD","79909480","-1.30219","0","0"
"812","M","FIM","USD","80039898","0.18235","0","0"
"800","EURX","COP","EUR","79949573","-3039.59500","0","0"
"800","EURX","NOK","EUR","79959393","-8.18250","0","0"
"800","B","EUR","USD","79909481","-1.26984","0","0"
"812","M","FRF","ATS","80039898","2.09822","0","0"
"800","B","EUR","USD","79909484","-1.23577","0","0"
"800","EURX","COP","EUR","79949574","-3049.28500","0","0"
"800","EURX","NOK","EUR","79959394","-8.18250","0","0"
"800","B","EUR","USD","79909485","-1.20570","0","0"
"812","M","FRF","BEF","80039898","6.15529","0","0"
"800","EURX","COP","EUR","79949577","-3055.69500","0","0"
"800","EURX","NOK","EUR","79959395","-8.18250","0","0"
"800","B","EUR","USD","79909486","-1.18796","0","0"
"812","M","FRF","CHF","80039898","0.24732","0","0"
"800","EURX","COP","EUR","79949578","-3053.01500","0","0"
"800","B","EUR","USD","79909487","-1.17167","0","0"
"800","EURX","NOK","EUR","79959396","-8.19250","0","0"
"812","M","FRF","DEM","80039898","0.29832","0","0"
"800","EURX","COP","EUR","79949579","-3056.28500","0","0"
"800","EURX","NOK","EUR","79959397","-8.21050","0","0"
"812","M","FRF","DKK","80039898","1.13761","0","0"
"800","EURX","COP","EUR","79949580","-3079.88500","0","0"
"800","EURX","NOK","EUR","79959398","-8.18910","0","0"
"812","M","FRF","ESP","80039898","25.33001","0","0"
"800","EURX","COP","EUR","79949581","-3062.68500","0","0"
"800","EURX","NOK","EUR","79959468","-8.21550","0","0"
"812","M","FRF","FIM","80039898","0.90607","0","0"
"800","EURX","COP","EUR","79949584","-3032.47500","0","0"
"800","EURX","NOK","EUR","79959469","-8.21100","0","0"
"812","M","FRF","GBP","80039898","0.09812","0","0"
"800","EURX","COP","EUR","79949585","-2994.48500","0","0"
"800","EURX","NOK","EUR","79959470","-8.21100","0","0"
"800","EURX","COP","EUR","79949586","-3014.32500","0","0"
"812","M","FRF","GRD","80039898","51.77528","0","0"
"800","EURX","NOK","EUR","79959471","-8.21100","0","0"
"812","M","FRF","IEP","80039898","0.11835","0","0"
"800","EURX","COP","EUR","79949587","-3012.80500","0","0"
"800","EURX","NOK","EUR","79959472","-8.22470","0","0"
"812","M","FRF","ITL","80039898","294.91945","0","0"
"800","EURX","COP","EUR","79949588","-3043.65500","0","0"
"800","EURX","NOK","EUR","79959473","-8.20400","0","0"
"812","M","FRF","JPY","80039898","21.47045","0","0"
"800","EURX","COP","EUR","79949591","-3018.74500","0","0"
"800","EURX","NOK","EUR","79959474","-8.23110","0","0"
"800","EURX","NOK","EUR","79959475","-8.23760","0","0"
"800","EURX","COP","EUR","79949592","-3048.18500","0","0"
"812","M","FRF","LUF","80039898","6.11391","0","0"
"812","M","FRF","NLG","80039898","0.33583","0","0"
"800","EURX","NOK","EUR","79959476","-8.24210","0","0"
"800","EURX","COP","EUR","79949593","-3054.20500","0","0"
"800","EURX","NOK","EUR","79959477","-8.24210","0","0"
"812","M","FRF","NOK","80039898","1.23891","0","0"
"800","EURX","COP","EUR","79949594","-3053.32500","0","0"
"800","EURX","NOK","EUR","79959478","-8.24210","0","0"
"812","M","FRF","PTE","80039898","30.55184","0","0"
"800","EURX","COP","EUR","79949595","-3053.68500","0","0"
"800","EURX","NOK","EUR","79959479","-8.27090","0","0"
"800","EURX","COP","EUR","79949598","-3074.09000","0","0"
"812","M","FRF","SEK","80039898","1.28861","0","0"
"800","EURX","NOK","EUR","79959480","-8.26280","0","0"
"800","B","EUR","USD","79909488","-1.14324","0","0"
"812","M","FRF","USD","80039898","0.16522","0","0"
"800","EURX","COP","EUR","79949668","-3067.41500","0","0"
"800","EURX","NOK","EUR","79959481","-8.27050","0","0"
"800","B","EUR","USD","79909491","-1.16790","0","0"
"812","M","GBP","ATS","80039898","21.38359","0","0"
"800","EURX","COP","EUR","79949669","-3116.16500","0","0"
"800","B","EUR","USD","79909492","-1.23442","0","0"
"800","EURX","NOK","EUR","79959482","-8.26310","0","0"
"800","B","EUR","USD","79909493","-1.20573","0","0"
"812","M","GBP","BEF","80039898","62.73030","0","0"
"800","EURX","COP","EUR","79949670","-3102.46500","0","0"
"800","B","EUR","USD","79909494","-1.19200","0","0"
"800","EURX","NOK","EUR","79959483","-8.21810","0","0"
"812","M","GBP","CHF","80039898","2.52050","0","0"
"800","EURX","COP","EUR","79949671","-3075.00500","0","0"
"800","B","EUR","USD","79909495","-1.21576","0","0"
"800","EURX","NOK","EUR","79959484","-8.21810","0","0"
"800","B","EUR","USD","79909569","-1.29175","0","0"
"812","M","GBP","DEM","80039898","3.04029","0","0"
"800","EURX","COP","EUR","79949674","-3092.18500","0","0"
"800","B","EUR","USD","79909570","-1.33522","0","0"
"800","EURX","NOK","EUR","79959485","-8.21810","0","0"
"800","B","EUR","USD","79909571","-1.34325","0","0"
"812","M","GBP","DKK","80039898","11.59373","0","0"
"800","EURX","COP","EUR","79949675","-3101.48500","0","0"
"800","EURX","NOK","EUR","79959486","-8.16710","0","0"
"800","B","EUR","USD","79909572","-1.35326","0","0"
"800","B","EUR","USD","79909575","-1.37131","0","0"
"812","M","GBP","ESP","80039898","258.14528","0","0"
"800","EURX","COP","EUR","79949676","-3084.37500","0","0"
"800","EURX","NOK","EUR","79959487","-8.18720","0","0"
"800","B","EUR","USD","79909576","-1.34004","0","0"
"800","B","EUR","USD","79909577","-1.30191","0","0"
"800","EURX","COP","EUR","79949677","-3128.45500","0","0"
"800","EURX","NOK","EUR","79959488","-8.22510","0","0"
"812","M","GBP","FIM","80039898","9.23403","0","0"
"800","B","EUR","USD","79909578","-1.31358","0","0"
"812","M","GBP","FRF","80039898","10.19128","0","0"
"800","EURX","COP","EUR","79949678","-3125.84500","0","0"
"800","EURX","NOK","EUR","79959489","-8.16000","0","0"
"800","B","EUR","USD","79909579","-1.35373","0","0"
"800","B","EUR","USD","79909582","-1.37550","0","0"
"812","M","GBP","GRD","80039898","527.65647","0","0"
"800","EURX","COP","EUR","79949681","-3162.01500","0","0"
"800","EURX","NOK","EUR","79959490","-8.09220","0","0"
"800","B","EUR","USD","79909583","-1.40741","0","0"
"800","B","EUR","USD","79909584","-1.43698","0","0"
"812","M","GBP","IEP","80039898","1.20617","0","0"
"800","EURX","NOK","EUR","79959491","-8.09220","0","0"
"800","EURX","COP","EUR","79949692","-3075.83500","0","0"
"800","B","EUR","USD","79909585","-1.44913","0","0"
"812","M","GBP","ITL","80039898","3005.60710","0","0"
"800","EURX","NOK","EUR","79959492","-8.09220","0","0"
"800","EURX","COP","EUR","79949693","-3090.80500","0","0"
"800","B","EUR","USD","79909590","-1.43685","0","0"
"800","B","EUR","USD","79909591","-1.38599","0","0"
"812","M","GBP","JPY","80039898","218.81140","0","0"
"800","EURX","NOK","EUR","79959493","-8.14630","0","0"
"800","EURX","COP","EUR","79949694","-3090.80500","0","0"
"800","B","EUR","USD","79909592","-1.42132","0","0"
"812","M","GBP","NLG","80039898","3.42252","0","0"
"800","EURX","NOK","EUR","79959494","-8.18420","0","0"
"800","B","EUR","USD","79909593","-1.41812","0","0"
"800","EURX","COP","EUR","79949695","-3090.80500","0","0"
"800","B","EUR","USD","79909596","-1.39841","0","0"
"812","M","GBP","NOK","80039898","12.62608","0","0"
"800","EURX","NOK","EUR","79959495","-8.21110","0","0"
"800","B","EUR","USD","79909597","-1.43094","0","0"
"800","EURX","COP","EUR","79949696","-3073.63500","0","0"
"800","B","EUR","USD","79909598","-1.44617","0","0"
"812","M","GBP","PTE","80039898","311.36237","0","0"
"800","EURX","NOK","EUR","79959496","-8.23740","0","0"
"800","EURX","COP","EUR","79949697","-3057.75500","0","0"
"800","B","EUR","USD","79909668","-1.42123","0","0"
"812","M","GBP","SEK","80039898","13.13257","0","0"
"800","EURX","NOK","EUR","79959497","-8.22100","0","0"
"800","B","EUR","USD","79909669","-1.38604","0","0"
"800","EURX","COP","EUR","79949698","-3067.56500","0","0"
"800","B","EUR","USD","79909672","-1.39155","0","0"
"812","M","GBP","USD","80039898","1.68381","0","0"
"800","EURX","NOK","EUR","79959498","-8.22100","0","0"
"800","B","EUR","USD","79909673","-1.33598","0","0"
"800","EURX","COP","EUR","79949771","-3082.79500","0","0"
"812","M","GRD","ATS","80039898","40.52559","0","0"
"800","B","EUR","USD","79909674","-1.34299","0","0"
"800","EURX","NOK","EUR","79959569","-8.22100","0","0"
"800","B","EUR","USD","79909675","-1.37389","0","0"
"812","M","GRD","BEF","80039898","118.88474","0","0"
"800","EURX","COP","EUR","79949772","-3079.54500","0","0"
"800","EURX","NOK","EUR","79959570","-8.18950","0","0"
"800","B","EUR","USD","79909676","-1.44940","0","0"
"812","M","GRD","CHF","80039898","4.77678","0","0"
"800","B","EUR","USD","79909679","-1.43628","0","0"
"800","EURX","COP","EUR","79949773","-3079.54500","0","0"
"800","EURX","NOK","EUR","79959571","-8.17700","0","0"
"800","B","EUR","USD","79909680","-1.43293","0","0"
"812","M","GRD","DEM","80039898","5.76188","0","0"
"800","EURX","COP","EUR","79949774","-3079.54500","0","0"
"800","B","EUR","USD","79909681","-1.40034","0","0"
"800","EURX","NOK","EUR","79959572","-8.23210","0","0"
"800","B","EUR","USD","79909682","-1.41037","0","0"
"812","M","GRD","DKK","80039898","21.97212","0","0"
"800","EURX","COP","EUR","79949775","-3049.74500","0","0"
"800","EURX","NOK","EUR","79959573","-8.23670","0","0"
"800","B","EUR","USD","79909683","-1.41028","0","0"
"812","M","GRD","ESP","80039898","489.22982","0","0"
"800","B","EUR","USD","79909686","-1.39308","0","0"
"800","EURX","COP","EUR","79949776","-3055.32500","0","0"
"800","EURX","NOK","EUR","79959574","-8.25900","0","0"
"800","B","EUR","USD","79909687","-1.42978","0","0"
"812","M","GRD","FIM","80039898","17.50009","0","0"
"800","EURX","NOK","EUR","79959575","-8.25900","0","0"
"800","B","EUR","USD","79909688","-1.41577","0","0"
"800","EURX","COP","EUR","79949777","-3065.21500","0","0"
"812","M","GRD","FRF","80039898","19.31424","0","0"
"800","B","EUR","USD","79909689","-1.36197","0","0"
"800","EURX","NOK","EUR","79959576","-8.25900","0","0"
"800","B","EUR","USD","79909690","-1.32462","0","0"
"812","M","GRD","GBP","80039898","1.89517","0","0"
"800","EURX","COP","EUR","79949778","-3021.74500","0","0"
"800","EURX","NOK","EUR","79959577","-8.23720","0","0"
"800","B","EUR","USD","79909693","-1.33183","0","0"
"812","M","GRD","IEP","80039898","2.28589","0","0"
"800","EURX","COP","EUR","79949779","-3033.96500","0","0"
"800","B","EUR","USD","79909694","-1.34172","0","0"
"800","EURX","NOK","EUR","79959578","-8.26170","0","0"
"800","B","EUR","USD","79909695","-1.28333","0","0"
"812","M","GRD","ITL","80039898","5.69614","0","0"
"800","EURX","COP","EUR","79949780","-3033.96500","0","0"
"800","EURX","NOK","EUR","79959579","-8.27610","0","0"
"800","B","EUR","USD","79909696","-1.27659","0","0"
"800","B","EUR","USD","79909697","-1.28274","0","0"
"800","EURX","COP","EUR","79949781","-3033.96500","0","0"
"812","M","GRD","JPY","80039898","414.68533","0","0"
"800","EURX","NOK","EUR","79959580","-8.27570","0","0"
"800","B","EUR","USD","79909772","-1.28436","0","0"
"812","M","GRD","NLG","80039898","6.48626","0","0"
"800","EURX","NOK","EUR","79959581","-8.28840","0","0"
"800","EURX","COP","EUR","79949782","-3045.47500","0","0"
"800","B","EUR","USD","79909773","-1.29672","0","0"
"800","B","EUR","USD","79909774","-1.32943","0","0"
"812","M","GRD","NOK","80039898","23.92859","0","0"
"800","EURX","NOK","EUR","79959582","-8.28840","0","0"
"800","EURX","COP","EUR","79949783","-3041.03500","0","0"
"800","B","EUR","USD","79909775","-1.38665","0","0"
"800","EURX","NOK","EUR","79959583","-8.28840","0","0"
"812","M","GRD","PTE","80039898","590.08539","0","0"
"800","EURX","COP","EUR","79949784","-3035.14500","0","0"
"800","B","EUR","USD","79909776","-1.35627","0","0"
"800","B","EUR","USD","79909779","-1.37836","0","0"
"800","EURX","NOK","EUR","79959584","-8.28370","0","0"
"812","M","GRD","SEK","80039898","24.88848","0","0"
"800","EURX","COP","EUR","79949785","-3026.04500","0","0"
"800","B","EUR","USD","79909780","-1.42154","0","0"
"800","EURX","NOK","EUR","79959585","-8.28380","0","0"
"800","B","EUR","USD","79909781","-1.40863","0","0"
"812","M","GRD","USD","80039898","3.19112","0","0"
"800","EURX","COP","EUR","79949786","-3025.80500","0","0"
"800","B","EUR","USD","79909782","-1.41426","0","0"
"800","EURX","NOK","EUR","79959586","-8.29250","0","0"
"800","B","EUR","USD","79909783","-1.38144","0","0"
"812","M","HKD","DEM","80039898","0.23299","0","0"
"800","EURX","COP","EUR","79949787","-3025.80500","0","0"
"800","B","EUR","USD","79909786","-1.37959","0","0"
"800","EURX","NOK","EUR","79959587","-8.41350","0","0"
"812","M","HKD","JPY","80039898","16.76816","0","0"
"800","B","EUR","USD","79909787","-1.36534","0","0"
"800","EURX","COP","EUR","79949788","-3025.80500","0","0"
"800","EURX","NOK","EUR","79959588","-8.38700","0","0"
"800","B","EUR","USD","79909788","-1.34841","0","0"
"812","M","HKD","USD","80039898","0.12904","0","0"
"800","EURX","COP","EUR","79949789","-3014.50500","0","0"
"800","B","EUR","USD","79909789","-1.37146","0","0"
"800","EURX","NOK","EUR","79959589","-8.38700","0","0"
"800","B","EUR","USD","79909790","-1.37524","0","0"
"812","M","HRK","DEM","80039898","0.27766","0","0"
"800","EURX","COP","EUR","79949790","-3015.17500","0","0"
"800","B","EUR","USD","79909793","-1.33098","0","0"
"800","EURX","NOK","EUR","79959590","-8.38700","0","0"
"812","M","HRK","JPY","80039898","19.98338","0","0"
"800","B","EUR","USD","79909794","-1.30449","0","0"
"800","EURX","COP","EUR","79949791","-3017.59500","0","0"
"800","EURX","NOK","EUR","79959591","-8.37160","0","0"
"800","B","EUR","USD","79909795","-1.25396","0","0"
"812","M","HRK","USD","80039898","0.15378","0","0"
"800","EURX","COP","EUR","79949792","-3011.78500","0","0"
"800","EURX","NOK","EUR","79959592","-8.35630","0","0"
"800","B","EUR","USD","79909796","-1.26868","0","0"
"812","M","HUF","DEM","80039898","8.58094","0","0"
"800","EURX","COP","EUR","79949793","-3041.36500","0","0"
"800","EURX","NOK","EUR","79959593","-8.38250","0","0"
"800","B","EUR","USD","79909797","-1.26984","0","0"
"812","M","HUF","JPY","80039898","61.75742","0","0"
"800","EURX","COP","EUR","79949794","-3041.36500","0","0"
"800","EURX","NOK","EUR","79959594","-8.35780","0","0"
"800","B","EUR","USD","79909869","-1.27318","0","0"
"812","M","HUF","USD","80039898","4.75240","0","0"
"800","EURX","COP","EUR","79949795","-3041.36500","0","0"
"800","EURX","NOK","EUR","79959595","-8.39430","0","0"
"800","B","EUR","USD","79909870","-1.25977","0","0"
"812","M","IDR","DEM","80039898","2.30013","0","0"
"800","EURX","COP","EUR","79949796","-3068.05500","0","0"
"800","EURX","NOK","EUR","79959596","-8.39430","0","0"
"800","B","EUR","USD","79909871","-1.25571","0","0"
"812","M","IDR","JPY","80039898","1.65541","0","0"
"800","EURX","COP","EUR","79949797","-3083.54500","0","0"
"800","EURX","NOK","EUR","79959597","-8.39430","0","0"
"800","B","EUR","USD","79909872","-1.31027","0","0"
"812","M","IDR","USD","80039898","1.27389","0","0"
"800","EURX","COP","EUR","79949798","-3076.84500","0","0"
"800","EURX","NOK","EUR","79959598","-8.42450","0","0"
"800","B","EUR","USD","79909873","-1.33077","0","0"
"812","M","IEP","ATS","80039898","17.72856","0","0"
"800","EURX","COP","EUR","79949868","-3090.65500","0","0"
"800","B","EUR","USD","79909876","-1.32356","0","0"
"812","M","IEP","BEF","80039898","52.00801","0","0"
"800","EURX","COP","EUR","79949869","-3092.91500","0","0"
"800","EURX","NOK","EUR","79959668","-8.42310","0","0"
"800","B","EUR","USD","79909877","-1.35337","0","0"
"812","M","IEP","CHF","80039898","2.08968","0","0"
"800","EURX","COP","EUR","79949870","-3092.91500","0","0"
"800","B","EUR","USD","79909878","-1.29942","0","0"
"800","EURX","NOK","EUR","79959669","-8.40750","0","0"
"812","M","IEP","DEM","80039898","2.52063","0","0"
"800","B","EUR","USD","79909879","-1.27345","0","0"
"800","EURX","COP","EUR","79949871","-3092.91500","0","0"
